text	labels	predictions
rt   trash bag full  bare tie   	NOT	NOT
rt mydickiscal dick call eggo bitch never wanna leggo eggo	OFF	OFF
rt  bitch aint shit hoe aint neither	OFF	OFF
teacher alway say man ever abus wife use marijuana unless hide oreo cooki deserv	NOT	NOT
nigga fuck gay tri cancel say nah bros cool nahhhhhaahahahaha faggot bruh	OFF	OFF
  fuck stupid cracker	OFF	OFF
pillow talkin hoe hatin nigga might lose ya chick like 	OFF	NOT
rt yanke yanke lineup vs red soxellsburi cfjeter ssbeltran dhsoriano lfteixeira  csolart  rfrobert 	NOT	NOT
u lucki holdin back bitch 	OFF	NOT
megatron mustv fuck stafford bitch someth throw man ball	OFF	OFF
rt  vjtechsupport youngmcfli sinc subject use alway ask see dick via dm fck dat rat face hoe b	OFF	NOT
zhou mi layin bed sm bust room like gettin song bitch	OFF	NOT
ever slap bitch give big hickey wiggi wiggi wiggi	OFF	OFF
rt mabelsay hoe call hoe hoe know much hoe hoe call hoe	OFF	NOT
dont onslaught vinyl may get one new lp avail armi green colour vinyl	NOT	NOT
someon call someon bitch ass nigga black op	OFF	NOT
fuck u nigga gonna mfka thing oh bitch ass wack ass nigga yall fake ass peopl	OFF	NOT
 saw there  slope wire enough ziplin businessopportun	NOT	NOT
rt byebyebyrdi weed aint drug fuck herb bitch	OFF	OFF
 low blow cuntfac mani time yank beat us playoff last  year	OFF	OFF
stupid teacher talk randymow like hes retard	NOT	OFF
flappi bird stress	NOT	NOT
rt bakedalaska bitch took flight  	OFF	NOT
beepbeepamanda today talk like pirat day absolut nobodi knew id charli morton imperson day	NOT	NOT
noaa earthdaynoaa da color folk allow join cuz hood folk worri da watermelon growin da chicken small	OFF	NOT
rt espn hot press  todd  first postcombin nfl mock draft includ new  	NOT	NOT
smilesbakedthi gun bad bitch  	OFF	OFF
 let get drunk get blow spit shit spark blunt amp fuck hoe bro white dude chill	OFF	OFF
tylar ah lien ass hoe	OFF	NOT
stateoftheunion would last  let presid talk stand clap bird	NOT	NOT
rt newyorkologist autograph photo babe ruth lou gehrig  new york yanke   nyc ny nyy 	NOT	NOT
feel utter retard thank big  	NOT	OFF
earli bird get worm second mous get chees risengrind  	NOT	NOT
rt smiilz im final finish work im go chug bottl wine catch guy challeng accept	NOT	NOT
rt idntwearcondom im miss thing realli need life iphon  io   bitch new car	OFF	NOT
rt oshititslaura  skinni still ugli stop act like thin beauti dumb bitch  	OFF	OFF
 faggot knew werent realli friend	OFF	OFF
brenddan wow comin back  bitch nigga	OFF	NOT
xoxoangie bruno fag boy love	OFF	NOT
skeeerra thank bitch proofread tweet vacat week	OFF	NOT
rt johnnyfootbali saw bitch text drive roll window huck beer johnni fuckin patrol keep 	OFF	NOT
yall hoe believ anyth though	OFF	NOT
strand desert island could bring  thing would bring dora hoe everyth backpack	OFF	NOT
rt juveunit messi refus sub kid took neymar littl hobbit diva bitch	OFF	OFF
bitch freeee	OFF	OFF
kawasaki date faggot smh	OFF	OFF
rt ailthes clock still dont time hoe 	OFF	NOT
man nigga courag alway bein bitch hit dat shit lil nigga 	OFF	NOT
free lee bitch  	OFF	OFF
delaneyguinan grow pair pussi	OFF	OFF
fin sign finnegan hes certifi bitch	OFF	NOT
rt cocakoula da bitch got scare couldnt take mo ya boy feenin fo dat   koula noooooooo 	OFF	NOT
naiepolag may like stanc cop didnt would call cunt pleas stop copi tweet	OFF	NOT
aint like guy wine dine keep women bitch want two thing that get high kick	OFF	NOT
rt missbr lord rt badskinwavyhair rt missbr sugarcod rt kiidthatguy hoe hoe im finna sugar code	OFF	NOT
slut kill steal cours itll yo cash ill murder bitch send bodi back yo ass	OFF	OFF
love much long could niggah 	OFF	NOT
rt sexualtruth eat woman pussi good soul	OFF	NOT
bet rey go crazi ona bitch jack llab	OFF	OFF
nigca neva told bitch got bomb azz puzzi kill yaself bitch 	OFF	NOT
rt tyleriam one rt thediorhomi tyleriam lmaooooooo never saw bitch deltron concert blood	OFF	NOT
 sorri bout yank earlwho uya like ws	NOT	NOT
hoe needa stop tryna split relationship get theyr damn man	OFF	NOT
mayb eat makeup pretti insid also bitch	OFF	NOT
rt alexisdiamond bitch ass  buut thaat bae kinda lol 	OFF	NOT
rt tigolbittiesxo bitch u born  pound sephora mac ya face that ya natur face	OFF	OFF
rt leanandcuisin wish fli nimbus pick hoe could tell pure heart bitch hoe gon drop 	OFF	NOT
bald head bitch think time prosper 	OFF	OFF
 eat pussi nd look like  	OFF	NOT
im vipperloid bitchp 	OFF	OFF
 daughter make wasnt hoe age  u roll tonight	OFF	NOT
sunday day chug everyon els around obsess fave footbal team fantasi leagu	NOT	NOT
rt fazededo reject constant call hous threaten rape mom karma bitch rot hell faggot	OFF	OFF
aint shit pretti bitch momma anyon get drama	OFF	NOT
 make  dont tell bitch	OFF	NOT
rt   funniest one lmfaoooo  swag bitch	OFF	NOT
damianhuffak haha kiddin ya get fag taylerhatesyou come well go fishin shit	OFF	OFF
meet  amaz deathdefi monkey king   	NOT	OFF
nicca thought real tri derail	OFF	NOT
mean get marri long sign prenupti agreement  bitch	OFF	OFF
rt    playen side niggah shit mine 	OFF	NOT
fuckin hoe	OFF	OFF
rt velweb thank oneaday make vitamin size fuck twinki love give heimlich maneuv everi 	OFF	OFF
 niggah yanni like hangin niggah mid sentenc  	OFF	NOT
soon da money gon dem bitch leavinyou get lock aint gon visit ya neither	OFF	OFF
fardousaa becuz man celebr bday drream faggot	OFF	OFF
 better bitch ass peopl class 	OFF	OFF
rt mydickiscal dick call batman bitch love dark knight rise	OFF	OFF
swear hoe b tri	OFF	NOT
see white bitch get lick leg dog nasti fuck	OFF	OFF
catch lingo itti bitti bitch	OFF	NOT
cokamoschiach defens trash hes rock jesus soto karass diego chave	NOT	NOT
shoutout brooklyn  gas way atlant mess ghetto girl work target	OFF	NOT
rt miilkkk cuz bitch love pizza 	OFF	NOT
rt noblockhead ceo tell daili show   could work   worth   	OFF	NOT
rt kidnobl olivia bird believ shit scandalabc	OFF	NOT
need sleep cant seem get place let clam sleep 	NOT	NOT
bitch gon bounc boosi rap dey probabl scare	OFF	NOT
yall bitch want good dude cant real want blame reaction bullshit grow fuck	OFF	NOT
sohello kitti realli chicken boo bitch	OFF	NOT
let find floyd mayweath bitter bitch today social  whohurtyou	OFF	OFF
play twice aye im pyhscopath cunt your dead	OFF	OFF
hovaa shut lizard faggot nigger cunt	OFF	OFF
rt chaboylilbil lightup sketchersdefinit kick feet togeth watch bitch flocksent blind bitch 	OFF	OFF
rt sammiboyden fuck jame tri tell jawga boy suck went ape shit dude savanigga officialdthrash jawgaboyz	OFF	OFF
gonewithkalijah watch  season bc want see diff side elijah see thristi hoe use walgreen hair dye	OFF	NOT
ima knock da pussi like fight night	OFF	NOT
rt stevenratata savanigga cheerstokellin sav nice love twat 	NOT	NOT
bitch cant touch	OFF	OFF
turn cassey nasti hoe rihanna classi hoe	OFF	NOT
rt thehighestpeak ya lil dumb ass bitch ian fwi	OFF	OFF
bad bitch thing like	OFF	OFF
rfradsham fuck bitch shrimp shorti midget dwarf infant jk	OFF	OFF
gypsydylann real girl like impress bitch 	OFF	OFF
bitch dont like somethin wrong wit da bitch	OFF	OFF
yall hoe still play around wrong shit see smh	OFF	NOT
 dont like sand nigger entertain like  knockdown	OFF	OFF
peopl play roleplayinggam human filth dont deserv respect youd give mosquito theyr soulless gutter trash	OFF	OFF
rt breadtruckkbri voiceofdstreetz  hoe gon come ampamp go feel  boy lol	OFF	OFF
 bitch look dumber dumber minut gtgtgtgtgtgtgt 	OFF	OFF
aint one unpregn bitch world anymor smh	OFF	NOT
directv show yanke game arizona promo washington huski game bet dish would want busi	NOT	NOT
lmaoooo deep rt haneema girl curv everi nigga tri holla nobodi said fuck bitchwhiteprivileg	OFF	NOT
bad bitch without flawwssss	OFF	OFF
know bitch mad like im 	OFF	NOT
  urhighnesss  nah lemm chill love  like trick love  amp know 	OFF	NOT
bitch got zero kill yet got legendari enngram absolut fuck	OFF	OFF
rt swizzzi know hoe believ astrolog ima make sign	OFF	NOT
sesh nword say like white kid yes kush betta u whore pleas kill yo self fool bitch ass	OFF	OFF
 nigga  long ass monkey arm make best cuddl buddiesso  ahaha femal told 	OFF	NOT
rt tolkienproverb fairi tale deni exist sorrow failur	NOT	NOT
lilthickgawdess salti pussi	OFF	NOT
ltltltltltltwhen bitch much twitter	OFF	NOT
bet put gram got bitch gram	OFF	NOT
smlbound cracker jack work cdc  ya think check plane full peopl	NOT	OFF
good pick bird	NOT	NOT
ex want reason continu whole hoe outchea tri make feel bad comment thirsti	OFF	NOT
know bitch sell pussi 	OFF	OFF
niggah lol tmlt 	OFF	NOT
ever pop champagn plane gettin brain whip said never seen snake plane	NOT	OFF
got club earli get free wait hoe show	OFF	NOT
workout tweet instagram tweet text hoe xbox fall asleep young boy aint gotta clue grind	OFF	NOT
 phenomenalro gone leav 	OFF	NOT
jus dont faith cus u never kno bitch lmao	OFF	NOT
duckinfop that win right nigga doesnt partak faggot even dont smoke	OFF	OFF
rt huntermoor retweet fuck someon bitch	OFF	OFF
numbersdntli yeah hoe straight ima grab light blue pair	OFF	NOT
rt cobenotkob hoe lie	OFF	NOT
rt ivansplash gotta talk shit anoth nigga get pussi weaaak	OFF	NOT
 huge nip scari  scari	OFF	OFF
 real shit light armor bitch find tho	OFF	NOT
bout put hoe backpag  tri pimp hand 	OFF	OFF
sususudafedi eat dat chicken love box babi lovin white woman eatin chicken color man dream	NOT	NOT
rt feloniousmunk dont want get treat like ho stop dress like one want stop get treat like 	OFF	OFF
fat bitch gt rt wayneljr strong black woman gt rt ivansplash kimgtkourtneygtkendallgtkhloegt kyli	OFF	OFF
repulsivetool band suck wors live fag gun amp pose	OFF	OFF
ga charli  sholzbe  catlmbo jagauress walterlar lynnemrnp amymek justinaw	NOT	NOT
rt loudbeso thotcho bitch ill end fuck life fuckboy	OFF	OFF
yanke get dempster look like theyr get older smh bring youth mlb	NOT	OFF
break feel xxxtra dumb caus forgot lunch money like hoe	OFF	OFF
hoe boof smh	OFF	OFF
rt rachaelgoss want chill campus w amp throw bibl bitch take walk 	OFF	NOT
ghetto bird cant fli away hood	NOT	NOT
bitch want nicca  	OFF	NOT
rt manstagram make paper ball trash 	NOT	NOT
first chick bring hashbrown waffl hous right get pussi ate	OFF	NOT
like cool bad bitch know sexi attitud like ehh whatev 	OFF	NOT
javelinablu mdjacksondalla kennettdem yep texa redneck heaven	OFF	OFF
 eat lot proteineat lot  whole ass	OFF	NOT
date wit iren nd bitch stood matter fact stood da whole citi thanx fuck cunt iren ur ass greas	OFF	OFF
aye needa keep head high care lost went tri best ampsouth bunch trash talk pussi  	OFF	NOT
rt papaspaid monday bitch keep ass face	OFF	NOT
rt khernn sudden bitch like soccer today lol	OFF	NOT
trill trash cus asap said  ok	NOT	NOT
rt itstylerstarr  rid ya ex  get rid  dont need interfer 	OFF	NOT
da bess deserv crown bitch	OFF	NOT
rememb milz drunk ass fell asleep play gear smh fag	OFF	NOT
cant take u coon nowher amp mean nowher	OFF	OFF
rt tellmeboutlov swear bitch think still highschool	OFF	NOT
 fashion world urban mean stolen black peopl ghetto us urban haha  	NOT	NOT
front flip trash that front flip swim pool land back everi time	NOT	NOT
one manag tri talk stay till  aint nobodi order walk shmoov bitch	OFF	OFF
photo happi friday  glamazon ladykimora rupaulsdragrac welovequeen  	OFF	NOT
yall forget brand new babi girl home bitch cooki burn	OFF	NOT
final done wif mock regent 	NOT	NOT
pornandroidiphoneipadsexxxx  facial  blond tranni whore get ram facial 	OFF	OFF
 aint love  hoe	OFF	OFF
vzwsupport updat  pretti much broke  made absolut annoy retard	OFF	OFF
boyfriend gonna like aint make team im straight fagzrawtaroli  ram realli cut michael sam wow	OFF	OFF
whop jamaicajon yardi go smoke blunt tell nigga come stress	OFF	NOT
great lead battl ricki hit danica yellow oh boy nascar	NOT	NOT
everyon knew real youfakest bitch know	OFF	OFF
niggah said oh kiss phone look ass haha	OFF	NOT
rt rushameezi find hilari austin say swag witch instead swag bitch lmfao	OFF	NOT
rt xthemaddhatt   your twin rt polierburrr   get pussi ate rt rt   	OFF	NOT
bulli peopl know aint playoff bitch kingjam	OFF	OFF
 thot bitch wanna wine amp dine like wife dont know earn 	OFF	OFF
houston traffic aint hoe mf must work	OFF	NOT
zedd finger throb pussi flap	OFF	OFF
rt killallsimp rememb phone sex white bitch said pussi tast like salt vinegar chip aint 	OFF	NOT
swear got shit make bitch go insan	OFF	OFF
rt  u messi bitch hell nawl cant rock w	OFF	OFF
therealemandm aint like anyth bitch boy lol	OFF	OFF
fake niggah lolol	OFF	NOT
alexalltimelow jackalltimelow pleas stay safe guy love much hoe one day meet guy happi halloween 	NOT	NOT
breath rt thaelleword go kill dont exhal rt brokehomielyn killin hoe 	OFF	NOT
kennywright  yopapichulo fuck dare faggot	OFF	OFF
rt mydicklscail dick call nintendo cartridg bitch blow stick	OFF	OFF
charbroil cod yellow rice  spinach artichok heart made love  	NOT	NOT
oregon lose oregon ahhhahahaha faggot	OFF	OFF
memori weekend earli bird wine walk price still avail  particip locat 	NOT	NOT
swear girl good pussi think that answer everyth	OFF	OFF
jstewcoolcat fag lol	OFF	OFF
hang bitch couldnt happi thegoodlif	OFF	OFF
jennahnorberg retard lol jk	OFF	OFF
unloy girl turn good guy asshol ampamp unloy guy turn good women big time bitch	OFF	OFF
damn bro im hungri hoe rt aint got shit eat crib fuckkkk	OFF	OFF
lesbian get nip pierc ew	OFF	NOT
rt dylanhornick felferrara amp tiffanycart rivvv tn bail pussi	OFF	NOT
monday like saturday bitchturnup	OFF	OFF
lmfao rt cindielu back dri get shower your hoe	OFF	NOT
recolor pictur abraham lincoln one coolest thing  seen  	NOT	NOT
youv ever drunk fish might redneck	NOT	NOT
andreaaolvera shut fuck hoe ass bitch fuck squirtin ass cunt hoe	OFF	OFF
nig talk bout gonna halloween sinc juli excit	OFF	NOT
lmao look hoe rt rarehiphopp 	OFF	NOT
boil blood spoilt much ae arrog bitch u tri show ill flip nd like go nut ohwel	OFF	OFF
rt  yeah bitch 	OFF	OFF
im piss bitch dick shit dick softcaus way carri got tick aint tryin rick ross	OFF	OFF
jihadi taunt america amp spread paranoia tent appear video daesh train camp near mosul 	NOT	OFF
kiefferjason said name bitch yes fuck boy	OFF	OFF
fixupmayt therealyoungzel  im destroy bitch dawg	OFF	NOT
heatherpool go direct flight price done layov fli bitch enough	OFF	OFF
rt skinnyniggado rt  let nigga tri tri im fuck hoe famili	OFF	NOT
rt vodkathought shego baddest bitch  	OFF	OFF
jawshoeeahhh fabianml suck dick hoe	OFF	OFF
molli bitch love come hate goe	OFF	OFF
ronniecain bout trash huh	NOT	NOT
dont understand bitch	OFF	OFF
rt  vsamon dude probabl think eat pussi suck pussi lip  fse cut 	OFF	NOT
mirdinero ugli bitch cdfu 	OFF	OFF
honestyhour middl school hoe use call mandingo warrior	OFF	NOT
fuck ah bitch think comma	OFF	OFF
rt wegomakeit pussi pussi pussi smell ya frum bout mile 	OFF	NOT
miss twinki susi qs tragic loss societi next pixi turtl	NOT	NOT
rt blvcksxul u see bitch  like u look  	OFF	NOT
theyr call sandi wind go make lot girl clam realli sandi	OFF	NOT
justtoomuchcak lmao bel ike nowaday	NOT	NOT
penn state tryna slant screen way field lol	NOT	NOT
rt zekncash cant question snoop dogg og told us love hoe	OFF	NOT
omgggggggggg mila kuni fing hot f sarah marshal shes like bird anorex	NOT	NOT
rt dannydevito wisconsin iasip nice work bitch	OFF	OFF
bird flew window hope hes okay 	NOT	NOT
rt iexaminetitti mani bitch strict reli look cant bring noth tabl  like iphon 	OFF	NOT
free brother turt gn bitch	OFF	OFF
rt otdsfinest  red violet blue aint gonna know yo bitch top crew 	OFF	NOT
rt vibewithm someon wrong sole reason wrong bring negat karma amp energi 	NOT	NOT
 yea caus show ya bitch ass	OFF	OFF
xdsmooth bitch give lighter get shot	OFF	OFF
experi charli marri woman love hot phone sex stranger get   	NOT	NOT
bitch love yall corni nigga	OFF	NOT
saw word tinker tailor soldier spi mutter aloud jennyyhernandez chellyhernandez	NOT	OFF
rt  flappi bird dusti	NOT	NOT
  fuzzi dice might nicest thing could put car lol 	NOT	OFF
rt izzetheproduc wonder call bitch  wonder call bitch 	OFF	NOT
rt asaakira bird flew hotel room id rather get gangbang  mandingo  day straight experi 	OFF	NOT
like  grade teacher use say either eat pussi one what gonna jbilinovich 	OFF	NOT
 bitch bad shes puerto rican  song	OFF	NOT
nigga think gone play shoot dice let yo hoe fade	OFF	NOT
blessjesuslov happi belat  sixtyfifth  birthday  aunt mari agn strong	NOT	NOT
im bitch	OFF	OFF
rt druggedvib top  thot tattoo  dream catcher  bird feather  inspir quot dont live  anim 	NOT	NOT
nick cannon movi   year old bitch texa pretend  went high school  	OFF	OFF
drink bitch	OFF	OFF
rt damiergenesi live street glori die ghetto fame respect fear none pride everyth	NOT	NOT
italianmontana im boss ass bitch	OFF	OFF
 pussi	OFF	NOT
lenadunham sick bitch nutjob	OFF	OFF
lranderson hoe	OFF	NOT
dionprimo soul depart trainther soul musicjust hunger bitchesmoney fame	OFF	NOT
u said aint bitch	OFF	NOT
iont care na bitch goin kinda shit thru	OFF	NOT
rochaaxx yellow	NOT	NOT
rt goldbonequeen stevi j turn hoe   nikko turn   swear shit happen	OFF	NOT
 best asian massag park slope top rate spa     	NOT	NOT
yaz bitch yaz 	OFF	OFF
think im guy period today emot bitch heh heh heh	OFF	NOT
rescu babi bird  	NOT	NOT
trynna bad bitch come thru 	OFF	OFF
slap hoe rusti axe ash blunt ass	OFF	NOT
republican take massachusett governorship coakley conc gov race charli  	NOT	NOT
rt foxnew foxnew project wyom senat mike enzi defeat democrat challeng charli hardi 	NOT	NOT
ot nicca word nigga play jesus	OFF	NOT
heydenbunsyolo  birdlovin bitch u u look like full bread cracker	OFF	OFF
 wonder charli brown would say day	NOT	NOT
rt   bitch wanna ignor text wait till get work  rt  caption 	OFF	NOT
rt diponlin close eye shit sometim bitch abl sneak quick nippl lick aint go ham yo	OFF	OFF
reaction spoil white kid say nigga like thug everytim whigger 	OFF	OFF
 littl bitch	OFF	OFF
would fuck bitch cant fuck jus like u hoe dont want want nigga wit clit ticckler	OFF	OFF
 cant get pussi without lie girl  dont hate appreci	OFF	NOT
 hoe got issu	OFF	NOT
