text	labels	predictions
got  rain yesterday includ bird shit gaug	OFF	OFF
kyle im hungri quit talk let go hoe	OFF	NOT
dumbass dr  like dumb bitch	OFF	OFF
music trash	NOT	OFF
egg nog tast like bird doodoo look like	NOT	NOT
edwardscait busi rage bitch care best friend go hell there punch 	OFF	OFF
rt pterosaur nick jona hoe squeez dick nick jona gonna leak nude nick jona less role model	OFF	OFF
shine hoe	OFF	NOT
rt harmonlauren jenna faggot	OFF	OFF
faggot keep post gay ass video cuddl gfs facebook	OFF	OFF
 fuck bitch get money	OFF	OFF
ashton trash make come guy someon like ashton cant trash make mani peopl smile	NOT	OFF
  retard fuck general  hope fall aw csgo scene grow idk	OFF	OFF
pornandroidiphoneipadsexxxx  anal  anal gape tranni play panti nylon part 	OFF	OFF
rt  anxieti cunt	OFF	OFF
mrmooncricket fuckthemallcop atblackfac uncleunco bobbybotsod  yall coon n uncl tom	OFF	OFF
shut yo mesquito lookin ass pope bitch	OFF	OFF
rt  yank walk win 	NOT	NOT
done clown bitch 	OFF	OFF
blue flag brite nd ya bitch blow like play bagpip	OFF	OFF
flip dat pacc said fucc bitch n went	OFF	OFF
xsimoneeeeeeee unpredict excus retard	OFF	NOT
christianbal kiss mose ass fight god otherwis might fuck deadgt retard ass actor faggot	OFF	OFF
joshward thuggeri cheat talk trash whos besid jamei isnt nd middl cheat issu	NOT	OFF
jfromhuntington thatupsdud lti hate interject can yo digit like wigger dat wanna fuck color	OFF	OFF
 wear vineyard vine american flag chubbi im opposit wigga	OFF	NOT
rt reverendgrim god bless delusion bitch still tri keep duck face aliv	OFF	OFF
sneaki hoe 	OFF	NOT
girlfriend im never get close boyfriend friend  caus tell one thing  tell hoe anoth	OFF	NOT
rt bigdaddytis  bald head bitch mad look like dont blame blame parent bmb 	OFF	OFF
 dont tell fuck stop  think protocol put  shot someon whos unarm your retard	OFF	OFF
let jig commenc 	NOT	NOT
rt belindaav  ugh thank bf still talk dumb bitch dont 	OFF	OFF
fresh gym yet im bout eat free bird	NOT	NOT
rt   u look like black persian rug  design bitch coupl nut stain dingi boy	OFF	OFF
brolic bitch  lol 	OFF	OFF
justkarahn yes u hoe	OFF	NOT
 cuz gunna smoke u today u bitch tho	OFF	OFF
fromtheshwa yes get twitter lame negro never learn use internet	OFF	OFF
rt foreigncrazi nosey ass hoe  hate em alway find shit cant find man date em 	OFF	OFF
cooneyman nflcommish right rule nfl strike polici drug josh gordon retard	OFF	NOT
well bitch biolog said 	OFF	OFF
rt aianhangov could never date someon isnt goofi nobodi tryna date bland bore ass bitch	OFF	OFF
retard realli kendrick tri diss rapper dont think cuz name said come	NOT	NOT
rt bryceserna dont pussi grab booti love booti appreci booti	OFF	NOT
   hoe dick  learn best	OFF	OFF
sydneysantana say hoe spark mani blunt sinc left	OFF	NOT
mom call rude ass hoe rude	OFF	OFF
 pussi	OFF	OFF
tf girl still virgin  got  month live bitch better throw ass back	OFF	OFF
francoiskilljoy marshal law whatev coon	NOT	NOT
terrorwatchusa think white tri blackish socal call wigger liber democrat	NOT	OFF
time night dark skin nigga realli turn lightskin nigga swear seen darki tri buy starbuck  ago close	OFF	OFF
rt  rihanna current drop bomb bitch	OFF	OFF
dolphrudag dont kid one queer	OFF	NOT
love bad bitch that fuckin problem forreal real shit cant even help	OFF	OFF
rt robprovinc support kill terrorist yes still mock hypocrit hell yes	OFF	OFF
boat hoe pleas thank  mom	OFF	NOT
doctor sam shes pussi put cotton swab nose start cri  	OFF	NOT
rt yepillpost dollar everi time die flappi bird 	NOT	NOT
cant wait rt strictlykeyz nigga wanna  pop viagra pop young bitch	OFF	OFF
still downtown bitch	OFF	OFF
pappadeaux got best chicken strip swear squeez lemon hoe	OFF	NOT
icyraptur likelook bitch	OFF	OFF
basic gop romney right wing reactionari drudgi teabagg libertaritard hate educ system teacher	NOT	NOT
aint bitch favorit respons long text	OFF	OFF
rt  aint get hoe come back room stay circus circus bruh	OFF	NOT
run nigga dont want nigga need bad bitch that hotter	OFF	OFF
hoe know could dj zetti	OFF	NOT
quilzel that redneck erecycl 	OFF	OFF
rt poohsavag thompsonera cuff crazi boy might ever find anoth especi dirti crew fuck parti hoe 	OFF	OFF
say ratchet pussi juici j cant	OFF	NOT
rt  bitch forget	OFF	OFF
rt terryisbett faggot complain stretch mark nigga shit tast like swirl cinnamon toast crunch 	OFF	OFF
fan guess im minorityrt kfromtheg  ratchet ass trash rt vagitarian your anti christ kfromtheg	OFF	OFF
 rt  hoe dmd sayin never give dreamsfuckin fortun cooki ass hoe fuck 	OFF	OFF
rt itsdesha give head amp kiss yo bitch  ill nigga 	OFF	OFF
day care im take kitti nap hoser	NOT	NOT
niggah wherzdabudd fool	OFF	OFF
rt  slowli move list bs hoe  alreadi know nolan lamar stock rise lol	OFF	NOT
ankl   hood bitch long weav worst thing  weav touch ashi ankl 	OFF	OFF
bet want cooki bergbrain mean like want cracker kinda bitter today arentcha stribpol mngop mnleg	NOT	NOT
hold lebron aint dwade wed got uninvit leav miami that hoe shit see yall quick call  brother	OFF	OFF
 quot weezi vers im diamond rough like babi trash	NOT	OFF
aint kj amp mello rt midcityac whos daddi fuck nicca	OFF	OFF
thatangrynigga probabl took point gibb isnt east coast say hoe	OFF	NOT
rt midniteboss snipe your fuck faggot fuck hope sniper get fuck rape suffer cancer	OFF	OFF
rt taexchana momma dee aint loyal aint pose tell main bitch bout side bitch 	OFF	OFF
welcom famili mia meli new puppi ador cute fluffi mutt mybabi girl 	NOT	NOT
rt thenotoriousd like fuccck man yall bitch wear wig school 	OFF	OFF
pistol bad bitch hustler bad busi	OFF	OFF
 aint got type white bitch thing  dead 	OFF	OFF
 old  lil proton feel  bitch that gon feel  niggah wont kill 	OFF	OFF
nicca hate nicca jeezi  realtalk	OFF	NOT
final got updat pic angel wing color 	NOT	NOT
 fuck loser wetback sorrynotsorri	OFF	OFF
aaryneliza im  n hate elissa fake ass cunt	OFF	OFF
soxdawg rawr rt skinrubberboi sexi french scalli love frenchscal  sexi scalli woof woof	NOT	NOT
veronikahumbert ultraviol video come littl bitch mtvhottest lana del rey  bitchi promo	OFF	OFF
old lassi gregg total bitch man	OFF	OFF
damn lol rt globalgrindnew janay rice speak domest violenc costum mock marriag 	NOT	OFF
bosleyxavi trip acid bitch	OFF	OFF
rt jimnorton sterl cunt point simpli everyon privat tape convers releas shut fuck	OFF	OFF
got bitch dickthey aint yet nigga	OFF	OFF
diamondloudkush fuck wrong bitch nobodi know	OFF	OFF
rt rihanna life bitch that love know	OFF	OFF
rt xtaygottii  taefrmutw xtaygottii iont like yall alway talk even tryna funni thou  bitch 	OFF	OFF
rt traplordgr aint worth pussi smell like reus soap 	OFF	NOT
zebra tight take home bag mom 	NOT	NOT
call chief weak bitch	OFF	OFF
tylercarbon hey ill leav abbey oh get job slope might move back caus id lose lot money buy ticket	NOT	NOT
rt assjpg bigbrotherleak pussi	OFF	OFF
lowworldsfinest  man yall nigga chill man im high af tho  yall nigga aint even tell hoe 	OFF	OFF
rt normsand much prefer classic blue yellow ram uniform anyth weve seen sinc magic year even close 	NOT	NOT
rt bankheist alway anim faggot got shit say lmao love damn cartoon lol fuckin nerd	OFF	OFF
quit blow feed bitch	OFF	OFF
rt azlanthegoat femal alway talk point nail eyebrow okay bitch person still shit though	OFF	OFF
rt holyjacob inbaltimor attract everybi believ niggasbitch regardless realli	OFF	OFF
lilnthebasedgod face ugli amp nude trash	NOT	OFF
rt chiefop badcombin ugli bitch whos loud af	OFF	OFF
michhelleashley dont love hoe	OFF	NOT
rt kingl nigga fuck u bitch ass nigga dat aint sneak dissn u bitch made shit starter rt ceefourdaartist kingl sneak 	OFF	OFF
diishaidiamond lmao yesterday  hoe cute af lol	OFF	NOT
current sit wish bitch 	OFF	OFF
knick game retard right smh	OFF	NOT
yup offici like needi greedi bitch need way	OFF	OFF
run first  hoe come 	OFF	NOT
say wouldnt make bitch call cellular	OFF	OFF
young bitch talk new man allll daya anyon realli intrest shit lol	OFF	OFF
 nigger fighter huh	OFF	OFF
rt iamjazz hoe  	OFF	NOT
 bitch come hope bout slick shit yap  thuggin	OFF	OFF
rt boburnham futur gay cultur consid cool america teen instead wigger straggot	OFF	OFF
 know ya bitch kendricklamar	OFF	OFF
foreign iphon imma call goth hoe 	OFF	NOT
alreadi yellow last  year combin indycar 	OFF	NOT
bore hoe auditorium  hmu 	OFF	NOT
rt currensyspitta never bought bitch	OFF	OFF
peopl ask donat christi mackget real bitch made thousand dollar sexbitch better fuckin	OFF	OFF
nicca get dollar start play role tryna shit yo nicca instead play hoe 	OFF	OFF
rt sarcasmleagu somewher world bitch order rose doesnt look like lone bitch offic	OFF	OFF
tf real twitter niggabitch yall hoe tweekin	OFF	OFF
dey sell liquor drink dis bitch 	OFF	OFF
lie twitter  nigga wouldnt know grade pussi even slap cross face 	OFF	OFF
littl bastard come unto spinelli time littl wigger rap thinh tri say like im gonna die 	OFF	OFF
pau hoe u gon play trade deadlin	OFF	NOT
word lil debbi im bitch	OFF	OFF
nyrkelsmad davidortiz barackobama like da yanke	NOT	NOT
rt bowdownnbitch nine time outta ten bitch use unclean brush ten client cant beat 	OFF	OFF
rt rayiopez your approach high score flappi bird die one pipe away 	NOT	NOT
rt  go back forth girl your bitch let disrespect your bitch lol	OFF	OFF
polit yet milit bird notfeed stencil armi typefac font ateam 	NOT	NOT
everytim clean room mom tell bitch come time lmao dick 	OFF	OFF
hoe aint loyal rotat	OFF	NOT
yeah im bitch guess your still slut	OFF	OFF
niggieesmal got ugli niggah problem lol got pretti niggah problem bad problem 	OFF	OFF
 im suppos eat yo booti bitch  	OFF	OFF
rt basedomg im fukin yo bitch u mad shit	OFF	OFF
 like tattoo head form mullet white trash peopl entertain sometim	OFF	OFF
rt irealfrankocean goe    love   hate   need      	OFF	NOT
yoga around age bitch figur	OFF	OFF
idiotolymp forthemen fuck right pussi	OFF	OFF
rt itsdorri mayb fake bitch pretend real halloween	OFF	OFF
rt souljaboy kmichell crank shitti pussi yuuuuuuuuuaaaaaaa 	OFF	OFF
 waco ghetto hahaha wait til go pick nat austin tomorrow	NOT	NOT
karlamorenoo dont even trip niggah got lol	OFF	OFF
rt crownher take ho bath rt  hes terrifi water tf wash everyday lol	OFF	NOT
ouija movi look like trash	NOT	OFF
liberti justic rt thatangrynigga go get sandwich nigger ill kill	OFF	OFF
 bitch dea ass sleep	OFF	OFF
class ghetto hell	OFF	OFF
girl wear color jean 	NOT	NOT
rt khloekardashian basic bitch want	OFF	OFF
turnup hoe	OFF	NOT
bitch dick bomb	OFF	OFF
rt alienaum chanc acid rapper soccer hackeysack cocki khaki jacket jacker slap happi faggot slapper	OFF	OFF
rt averyrondinelli  go host baddest bitch competit	OFF	OFF
 vivalaquintaa agre eat pussi much  nasti	OFF	NOT
im rick jame bitch show ya titti	OFF	OFF
hate cooki built bitch 	OFF	OFF
rt cappdaprez bust dat pussi wide open	OFF	NOT
wanna find hoe follow chick repli heart eye sex gif	NOT	OFF
 saucygyro coffeemanelliot call kidd pussi someth	OFF	NOT
hello octob irrelev bitch worri novemb come 	OFF	OFF
jokersupd pleas like snob elissa rich bitch suck	OFF	OFF
im young niggah chase in til im driver seat benz	OFF	OFF
rt chilltweetss flappi bird deep hahaha 	NOT	NOT
salsteelo victorleachavez nigga vic act like yellow bone  follow cant answer nigga phone	OFF	OFF
omg  im high bitch  	OFF	OFF
rt  twitter what mean  rt ayw come aliv night time  sleep day hoe night	OFF	NOT
rt alleycelestin  kissin small lip trash  yessssss	NOT	OFF
rt bdarnon bitch play hoe	OFF	OFF
rt elchavaloko untouchablevick staycoolwheel yea cotto frustrat n didnt wanna go onand like bitch left ring 	OFF	OFF
u know pussi good sound like u mix spaghetti u hit lol	OFF	NOT
much fun    hoosier hoosierdaddi	NOT	NOT
rt drugsforsteph wifey materi doesnt come often better recogn rider end hoe	OFF	NOT
  bitch   huh lol	OFF	OFF
 bandana orian call trailer trash wear lil countri getup 	NOT	OFF
rt itssamcollin hate see peopl money spend stupid shit dont need  tvs amp shark tank twat	OFF	OFF
ya bitch choosin 	OFF	OFF
rt  karma fuck good girl bitch end	OFF	OFF
 dont ever expos femal like that childish bitch nigga shiiii	OFF	OFF
cant fuck girl talk pussi social media	OFF	OFF
hotter fast bitch thigh rub togeth run marathon	OFF	OFF
bitch rick justic tank top tho	OFF	OFF
rt obeyjrock true ride die bitch  	OFF	OFF
rt toodopebro nigga tell hoe hes taken  hes real nigga 	OFF	OFF
chaldeancuti realli rileyaintshit killsheredon childishcudl nude trash	NOT	OFF
pear bitch pear	OFF	OFF
 styl gotta get dem tweet nig	OFF	NOT
elchavaloko what differ three nig nog	OFF	NOT
support offic darren wilson ralli st loui  ferguson kkk tcot tpot teabagg teaparti	NOT	NOT
 like come hang us u fug oh side hoe left thnx	OFF	NOT
rt donthypem   favorit yellow album   	NOT	NOT
thequeentommi fuck annoy hoe like omg relationship goal like close leg get dress someth	OFF	OFF
rt skyerey  text someon pussi good amp sorri wrong number quot  	OFF	NOT
nobeeetch iamwebst faggot	OFF	OFF
lawd got mani enemi bitch dont even know 	OFF	OFF
rt  jaheim donel jone lyfe jen ginuwin charli wilson dru hill next jodeci tyres etc  bring type 	NOT	NOT
rt  magnus team leader particular rude unhelp oppos charli blatant lie aw servic 	NOT	OFF
like bitch like bitch	OFF	OFF
get argument someon say nice life amp good luck ohio that fuck bitch leav	OFF	OFF
rt asapcruz omg serious bitch still love sosa	OFF	OFF
heilsidi ass oreo name thad castl	OFF	OFF
rt pablobaaih good pussi pussi make realli think bout make breakfast pussi make think father	OFF	NOT
bitch gon shave wax pussi bless foh	OFF	OFF
ion give fuck ion give fuck ion ion ion give fuck bitch dont give fuck anyth	OFF	OFF
never repli ask call redneck   echoeserr 	NOT	OFF
rt sportscent yanke surviv  scare beat ranger  gardner  hr rbi   teixeira  hr  rbi  r 	NOT	NOT
rt thatindianbruh rise planet ape doin music	NOT	NOT
rt ihavesexalot dont luv deez hoe 	OFF	NOT
rt yofwm  damn babe  sike forev fuck basic bitch  	OFF	OFF
rt baseddizenn line shit god card bitch 	OFF	OFF
rt  bitch beg love amp loyalti theyv never give anyon karma 	OFF	OFF
rt tkosway cum pussi love	OFF	NOT
 fuck twerk bitch cook 	OFF	OFF
 whip mommi belt arrest black woman real nigger yet got want death	OFF	OFF
rt kjthegreat knew bitch colleg sold pussi  favor	OFF	OFF
like bitch bad wit lil attitud	OFF	OFF
rt zekejmil rt bobschieff look forward sit presid obama  anniversari broadcast sunday  	NOT	NOT
rt fart found marehood code hors pussi broni mlp 	OFF	NOT
huffingtonpost littl cunt die care	OFF	OFF
fuck littl bitch land car realli thought wouldnt kill 	OFF	OFF
 pit bull photograph love fairi tale creatur fairi tale creatur	NOT	NOT
rt psqloadupp never met faithful bitch	OFF	OFF
sometim dont wanna fuck bitch head good end fuck	OFF	OFF
tri noncontact hockey dont call anyon els pussi	OFF	NOT
rt liveanduncut say taint dont necessarili mean hoe scandal could number thing	NOT	NOT
rt girlfriendnot reason mermaid period pant perfect hair u get lure men deathalso free 	NOT	NOT
rt dinerolocobo nigga fuck bitch dat ha cat  ima leav yu alon fa trifl	OFF	OFF
 hotniggadarius bitch day time	OFF	OFF
last hour get stomach tattoo felt like go puke god damnit pussi	OFF	OFF
fucc nicca	OFF	NOT
rt diggabitch pussi  call gettin troubl	OFF	NOT
 booksofgodwidom proverb  also laugh calam mock fear cometh	NOT	NOT
rt phunea go candac halloween lmao ugli bitch	OFF	OFF
still dont give fuck bout bitch dude	OFF	OFF
hayfev cunt	OFF	OFF
yobritttani wagon burner jk jk look pretti latino	NOT	NOT
idgaf someon havin curelet bitch burn	OFF	OFF
brackin da biti boolin wit sum bitch straight bleedin	OFF	OFF
jakeysinclair kamenmyp puff pass porn tablet run bitch assless chap swear im cathol	OFF	OFF
 whitethunduh that get yellow flag amaz  hell yeah niggi	OFF	OFF
tri fuck someth today bitch want lie talk bout brother phone lmfao feel play	OFF	OFF
alexbenovich run pussi	OFF	NOT
  bitch like messi bun  	OFF	OFF
  yall bitch pop babi like   lol	OFF	OFF
lmao rt ipostbadtweet lowkey peyton man trash	NOT	OFF
cat bitch niggah	OFF	OFF
shotim mitchvorc chill ur pussi gay af	OFF	OFF
jacob like stfu bitch	OFF	OFF
bitch mad man cheat cheat mad	OFF	OFF
let hoe tear right apart	OFF	OFF
naw hoe freeki girl	OFF	NOT
rt   rt u rememb steve blue clue left us bitch ass nigga joe 	OFF	OFF
 ill beat pussi that hook right  	OFF	OFF
ever piec pussi man mind like money	OFF	NOT
darealalexinla  wasnt train gook boy doe	NOT	NOT
rt drunksixthgrad aint hoe get traphouseee 	OFF	OFF
saramariewelch hahahah hes stupid ass bitch	OFF	OFF
richbummitch say got lil bitch aint get memo	OFF	OFF
expend player put sole object break beverley jaw	NOT	NOT
real nigga speak bitch u better listen	OFF	OFF
wash coon hair	OFF	NOT
 fuck bitch left like 	OFF	OFF
im make tshirt say keha white trash slut wish teenag girl shitti tast music	OFF	OFF
bradleyc skate  trash  skate  goat dlc	NOT	NOT
mrmooncricket oh hell fuck uncl tom bitch rememb yo punk broke ass	OFF	OFF
 tri keep bitch lay  way feel	OFF	OFF
think im addict nake pictur sittin talkin bout bitch almost	OFF	OFF
 dont ask im  feel  caus aint bitch dont got tf  im sad  fuck feel 	OFF	OFF
rt omadoe feel like mean girl realli realli loyal one lemm find bitch hurt feel lol	OFF	OFF
brown schedul first half year liter retard easi	OFF	NOT
fuck yaw sayin bitch hood love 	OFF	OFF
gotta bitch church chicken thigh	OFF	OFF
gungho	NOT	NOT
whoever came  dont ex  sayin mustv hoe	OFF	NOT
 lesbian pussi tast like rainbow 	OFF	OFF
probabl hate even look white im technic poc white hair im doubl cracker	OFF	NOT
boy yo bitch lame  dont nobodi know	OFF	OFF
rt caseofthekink men say  afraid daughter bc  want turn 	OFF	NOT
hand brew ill chug	NOT	NOT
happi  main bitch take easi cig aqfleck rmusshi 	OFF	OFF
funni  see gay men grindr profil bitch tv privaci right	OFF	OFF
matai ngeli alu polosi ho nifo	NOT	NOT
hillari   candid  via worldnetdaili	NOT	NOT
